Id,SalePrice
1979,367058.1381156754
1980,194259.87486666616
1981,382143.3107568175
1982,215802.72215950146
1983,198147.7460604483
1984,171012.25362745588
1985,220047.0819459505
1986,208085.8171062533
1987,196079.07915261967
1988,174503.34337960475
1989,195804.03595078818
1990,210373.18760321353
1991,235075.25237744715
1992,216430.71679193556
1993,175010.51331378164
1994,249601.62945425155
1995,187509.70394782658
1996,257715.26580141287
1997,324357.0338690205
1998,351544.8881025572
1999,255454.23109880812
2000,320713.90342994244
2001,257803.54684300267
2002,244957.6794171784
2003,266157.60857172345
2004,267346.98897799535
2005,223101.27178476378
2006,219082.66671790634
2007,257163.9706907021
2008,212793.97418157465
2009,187336.29259248
2010,196616.43264935148
2011,137124.5328780627
2012,171882.1580592824
2013,180253.88616370133
2014,186369.20178904932
2015,203689.0142648821
2016,188924.39656723617
2017,200075.92244999748
2018,122345.06399331527
2019,131757.4380362854
2020,111635.60088728029
2021,106549.65357565253
2022,189499.6701529341
2023,133318.6467540022
2024,257614.13668982987
2025,400698.37316223566
2026,176677.8755766256
2027,153837.85381890167
2028,158102.77547594754
2029,161625.7917892114
2030,283017.34437388025
2031,238041.20856799698
2032,261697.56925414113
2033,279898.4680404378
2034,166966.49327232025
2035,216775.64945035934
2036,208380.57878808383
2037,210185.54943358264
2038,324314.51802849333
2039,220993.95931916632
2040,323200.4177090894
2041,289394.59073252266
2042,210540.43155151058
2043,173650.08923070377
2044,168296.8183770674
2045,212233.22933856363
2046,156865.27477297367
2047,139104.0811466795
2048,139525.19977408327
2049,147465.1558349754
2050,181191.30662720115
2051,101701.01987184714
2052,120261.11586003822
2053,146680.1082045741
2054,102192.94245414808
2055,155166.03190200636
2056,137918.2783531275
2057,118058.48270241742
2058,209606.77115016792
2059,134810.44822005866
2060,169159.4459754969
2061,168454.07381394843
2062,128020.67160181797
2063,119991.57732613459
2064,136533.28952290912
2065,123112.96128490774
2066,167086.90860101997
2067,123421.29334057713
2068,147754.0072762578
2069,97351.18420115036
2070,118817.64012653637
2071,102093.52368680519
2072,134135.99673275094
2073,138570.92249760233
2074,180773.5854173933
2075,143161.67790296755
2076,125674.26795349605
2077,156345.81878946975
2078,122249.12149290148
2079,132493.40198339225
2080,117390.42607069996
2081,127398.30652490567
2082,125934.02265906977
2083,140765.23933416785
2084,119192.90860695472
2085,121911.34148715643
2086,120058.67609061504
2087,116140.78704131712
2088,95723.1874427721
2089,68306.76914253947
2090,126778.61884088354
2091,113561.09905933343
2092,119598.45277820702
2093,122085.15605729399
2094,116024.17455218846
2095,151594.35741303777
2096,86487.9615460146
2097,95841.61764858765
2098,142403.5114515621
2099,62541.09513688802
2100,85992.90730089025
2101,111215.13367779308
2102,119305.17617515785
2103,98609.91635318453
2104,134387.4036608445
2105,117809.7814561927
2106,66440.55309150816
2107,207525.9245837932
2108,109153.73914718021
2109,107736.06052417617
2110,142400.11535865566
2111,150440.58690472445
2112,137884.10331895208
2113,114128.38822673558
2114,107021.20246247381
2115,158629.96472174767
2116,119398.01389062582
2117,143058.64539686838
2118,117108.00376268654
2119,106948.28039461005
2120,113534.62680629845
2121,88674.61108862967
2122,114271.33031910851
2123,96109.68804093017
2124,164403.0765463701
2125,121898.81197869404
2126,133034.30391257105
2127,148657.102666844
2128,124236.97718788308
2129,100951.7798180837
2130,126825.05674709738
2131,147910.2724578984
2132,117118.50861545154
2133,123157.70877871386
2134,125196.11395104774
2135,97563.9089948753
2136,83283.85375827795
2137,110542.03084437133
2138,130435.4795466798
2139,144414.77509754561
2140,139391.6435188938
2141,143295.0980797628
2142,122269.220927391
2143,135969.17108739313
2144,113748.99531001097
2145,133470.06798658794
2146,164444.95961270586
2147,152564.21525371153
2148,141504.12916369352
2149,148137.13614287903
2150,223563.04906720872
2151,109978.31212286858
2152,183475.05851661117
2153,166168.57263621813
2154,111505.23142737767
2155,136823.26513054754
2156,293203.119093382
2157,229628.63800499018
2158,231567.69180838787
2159,208679.00882515713
2160,177899.22679211228
2161,249498.80414004865
2162,435345.2292301388
2163,370745.2429714537
2164,251746.52204909647
2165,192390.7359230985
2166,158194.1434056462
2167,214998.27307267833
2168,196041.58003290495
2169,195455.46235011454
2170,223632.74301691822
2171,150464.58632246184
2172,138431.6052371093
2173,167355.27703626046
2174,228980.19729061887
2175,297559.19824250846
2176,316302.8284543948
2177,241559.9291814316
2178,223361.96446398372
2179,139840.86795748852
2180,224225.18172470672
2181,184898.57298620397
2182,217421.06336644676
2183,185142.58115860535
2184,119538.06075206723
2185,125190.57145152784
2186,145217.01631496273
2187,143282.4464573423
2188,151860.59567910768
2189,238559.40800536616
2190,87305.22233731393
2191,87657.68331021213
2192,95831.64108587232
2193,111566.98737798953
2194,102708.93870505567
2195,114721.26169987455
2196,107858.81675383521
2197,127409.3167917858
2198,162374.75373348844
2199,188692.22257183507
2200,144118.57096527348
2201,139483.2706869386
2202,206419.7331534526
2203,137145.7331857792
2204,174547.5086891489
2205,112068.37241511414
2206,139314.1382467516
2207,196868.54391003013
2208,242968.98374323486
2209,208099.6944764147
2210,116442.71552646856
2211,117192.12210970445
2212,111551.46217513068
2213,104509.85214299892
2214,125424.14912717375
2215,102843.14348820283
2216,138941.08792122046
2217,75833.83776370884
2218,87657.1807806059
2219,92263.83732814544
2220,85219.7078931612
2221,309839.88271353906
2222,253830.1267735595
2223,292194.74570411665
2224,207283.04881540014
2225,125431.33882958212
2226,198095.32757964305
2227,206033.05329895573
2228,267815.4447121282
2229,260320.33114808612
2230,148827.3093439865
2231,220556.1834389722
2232,179291.41484948457
2233,184686.45645137824
2234,237813.52427720517
2235,218386.12250856607
2236,279178.47390970966
2237,349780.5730483687
2238,199395.63841258074
2239,114420.89129941321
2240,161921.49493990085
2241,155001.4985285376
2242,127274.75637708293
2243,133821.77744567776
2244,113995.02410698647
2245,115241.64769543045
2246,146830.35813687573
2247,109411.22426047
2248,131811.05371950613
2249,130895.69843644169
2250,139822.76535008365
2251,109828.76909168289
2252,175693.01711449155
2253,155264.89664064374
2254,167593.80048821185
2255,185618.37665151962
2256,183349.73160617604
2257,222966.50139343584
2258,163305.09826371074
2259,174053.56924163495
2260,168449.35189733971
2261,188940.2051669826
2262,221640.3347586779
2263,347224.3936472031
2264,458855.83954522706
2265,193108.50633077978
2266,306871.50820105005
2267,365506.24677411723
2268,400963.81205735926
2269,160296.06683329088
2270,195059.10577657106
2271,225615.07231170172
2272,206356.8118941019
2273,165568.06453295398
2274,176868.90551820595
2275,172622.0001771187
2276,186630.0648595205
2277,185003.82747856693
2278,145266.69330343732
2279,114847.67999321301
2280,126096.53103965936
2281,162690.99610626267
2282,181787.8649321848
2283,101501.18416272016
2284,98819.41295658734
2285,144560.28967217315
2286,123117.6870342499
2287,380001.6909428518
2288,278838.08138861955
2289,398427.16532381554
2290,484598.6015509009
2291,311792.7725472163
2292,444493.83581778384
2293,486862.87013110914
2294,421931.1163325376
2295,459640.2100011381
2296,285527.24764540425
2297,332872.3204515466
2298,356317.346694722
2299,370131.7192139082
2300,329767.8251382882
2301,281885.2588707711
2302,235225.9956692274
2303,246013.42131974295
2304,250144.82431357485
2305,194921.5580791131
2306,192463.27172955562
2307,194497.54658541805
2308,224774.48191774555
2309,299385.3368177824
2310,203659.06730769726
2311,198795.98564311452
2312,180039.16731072232
2313,175828.1121145955
2314,175735.46529778923
2315,177552.989380526
2316,198014.1940739183
2317,186477.90382205503
2318,180670.1775601866
2319,179564.4794051689
2320,198294.80908727608
2321,259251.0763853253
2322,190796.33813324972
2323,188270.4568971799
2324,173242.2099802389
2325,216316.66151807434
2326,170098.26536787464
2327,211018.02046581657
2328,217707.13636553154
2329,189550.95266143593
2330,174955.9156168587
2331,371491.7684888023
2332,428249.3964057547
2333,318302.31660288596
2334,253756.10602215782
2335,279225.73721066216
2336,329237.8338982012
2337,201854.5218731795
2338,268752.37252804416
2339,216387.98061651818
2340,422641.42373052845
2341,223433.38522829142
2342,232609.81773661976
2343,217754.53249586723
2344,210473.55677232082
2345,245232.5154017126
2346,209968.31100220012
2347,196715.8144145155
2348,239521.4470906315
2349,179286.81157285825
2350,291844.23420330643
2351,263116.34858680656
2352,264038.1927611482
2353,250353.33974591905
2354,133317.0532048085
2355,143676.6127763535
2356,156042.01033538673
2357,191021.70237945177
2358,191227.0121963873
2359,139488.0563793686
2360,110214.42503115002
2361,146843.6944791494
2362,284211.8022854398
2363,134365.41996607964
2364,152678.10318463913
2365,216215.82990164688
2366,187680.32395756707
2367,235518.03681628982
2368,213861.31890310702
2369,227067.8974358867
2370,167249.73006287124
2371,169808.89221250697
2372,186278.27128706247
2373,280600.19189777126
2374,311044.6487475877
2375,246491.83237284864
2376,298764.0264621149
2377,337198.0809846475
2378,141729.86506434478
2379,209761.67594593434
2380,148661.271817921
2381,168835.56616547014
2382,196770.9625999993
2383,208174.25898901533
2384,246858.05246890872
2385,165519.53301211822
2386,133854.6805141365
2387,136548.9877840719
2388,108949.1409379781
2389,124771.74678765028
2390,138487.48624864768
2391,139161.33315029682
2392,117123.41273088643
2393,165546.74876509685
2394,140394.26375727198
2395,201573.11256465298
2396,142152.49676461253
2397,206611.24059468455
2398,133858.71631758637
2399,57906.91994569401
2400,59738.43714061896
2401,109591.54684668957
2402,130230.84093742358
2403,147942.00992102711
2404,147551.8053710081
2405,154018.58878885134
2406,138405.21928827988
2407,118991.79723912306
2408,142935.724640731
2409,126897.1150032338
2410,171500.76720654097
2411,119638.45899666488
2412,159173.22108664765
2413,130822.80707020863
2414,136675.25028166454
2415,140022.80127118906
2416,124651.23045681437
2417,130606.4171216253
2418,125973.99558052779
2419,124254.29368629119
2420,128915.91612267037
2421,147878.30104526476
2422,108889.37272835289
2423,125913.6732921412
2424,154373.70172934505
2425,223212.42186166477
2426,148173.79028547736
2427,127806.48431494841
2428,164956.35692798765
2429,120492.94031038343
2430,132839.44288303243
2431,115964.07493709808
2432,141509.47381708634
2433,142663.74239347217
2434,136324.99498745726
2435,147715.75514592958
2436,103242.29451413221
2437,102163.78390839019
2438,125371.41844862793
2439,115659.37425696313
2440,119832.01842401299
2441,104971.48009360612
2442,100457.52019890785
2443,121331.31540043696
2444,123541.09461777448
2445,84595.88385192436
2446,129436.34995850702
2447,189452.84719608253
2448,124213.15522050895
2449,103844.36317948464
2450,141109.54662325562
2451,128167.40040921667
2452,196718.1080010505
2453,98612.87176748851
2454,123088.8139209091
2455,135259.20554407855
2456,127938.90511255406
2457,122839.89735161263
2458,122022.87923842846
2459,107029.52475990274
2460,128123.20227958588
2461,112811.00376194449
2462,131675.41254298313
2463,114884.51759163133
2464,167116.3342290514
2465,137872.9711211513
2466,108206.75561495089
2467,139016.93882317806
2468,72906.3236611897
2469,73463.75764401683
2470,193020.00967608602
2471,190424.15600333846
2472,167707.0616759501
2473,119512.0672490177
2474,80404.58626105773
2475,222502.59092792217
2476,124188.40617965053
2477,123686.52306176936
2478,154212.9848099108
2479,108650.95052767804
2480,155737.1868661688
2481,118797.0459018694
2482,125900.30347904784
2483,109894.70356686013
2484,115120.3805976049
2485,120555.44159810379
2486,152885.1415090257
2487,178447.7140367184
2488,155762.2582605601
2489,148161.67290907656
2490,148217.33582528034
2491,105937.97738919244
2492,172981.0521804205
2493,152729.45020555868
2494,155882.77042248024
2495,108812.27215676101
2496,262277.2176335716
2497,150851.92747920819
2498,108664.86374760444
2499,100611.38247664602
2500,132483.7414126306
2501,136904.0051444216
2502,157105.76593847614
2503,108005.21278811031
2504,173301.80425536033
2505,226927.99825692977
2506,251363.31756015748
2507,304548.95399240067
2508,251961.15558343104
2509,210344.56162384673
2510,213734.43597809516
2511,178554.55020411703
2512,209263.0242137337
2513,221889.2982419182
2514,266080.8065377505
2515,152624.35173951974
2516,172847.99712120526
2517,153188.1857681692
2518,161271.89584606342
2519,228488.97559033163
2520,213997.61153098108
2521,188949.0310230055
2522,224831.8317799297
2523,128461.00508012847
2524,136549.8596780062
2525,150718.83647336825
2526,134522.4899736953
2527,121166.48441155226
2528,137241.56060830716
2529,129129.4776212508
2530,126975.91503869704
2531,244007.9246632612
2532,226857.59135516488
2533,191860.5087368678
2534,254000.48809294996
2535,313587.8563444594
2536,237829.7766464998
2537,230393.1831161184
2538,183024.61804881328
2539,185178.9650269918
2540,181223.47749037968
2541,182545.61846176814
2542,167202.58716903027
2543,131112.22964391467
2544,128469.515709684
2545,138502.8465454848
2546,135759.82304358267
2547,134951.95554164602
2548,145119.27179383958
2549,158747.33624075027
2550,254528.02564967464
2551,134002.32774765024
2552,119927.6595437522
2553,78402.9731565848
2554,109174.75344793349
2555,122170.24881270409
2556,102814.68780382433
2557,110030.67596637647
2558,187854.23249415736
2559,138680.8115959387
2560,147741.03553843958
2561,139874.039269559
2562,143461.07588418073
2563,149131.79318170622
2564,186250.47626610816
2565,129418.82485839428
2566,153474.6027903272
2567,129202.991674011
2568,180771.00677201358
2569,194347.23405475737
2570,116200.17331284028
2571,180128.1489649062
2572,152550.66446285247
2573,205775.71901850967
2574,259253.21946297976
2575,124663.68279024813
2576,127306.952645596
2577,134224.19538693508
2578,86306.34231848753
2579,66006.18141951202
2580,116589.84595258454
2581,120022.63524755233
2582,119311.76824308131
2583,280629.13770289946
2584,179219.766766459
2585,186805.85129509488
2586,215689.12404011728
2587,198516.12004979717
2588,135493.3317253603
2589,150613.0805486715
2590,218098.9923983714
2591,229286.34198033577
2592,213483.31170297053
2593,267199.3583744614
2594,183454.22612311225
2595,200533.6106445164
2596,321645.67997237435
2597,191933.34868312077
2598,291327.6496736958
2599,352331.3591903546
2600,153178.1421207205
2601,145630.77883472719
2602,88503.50409104304
2603,99283.56634163436
2604,92205.47037485313
2605,82100.29609448969
2606,149814.59545545597
2607,202527.89659934715
2608,204787.8719317915
2609,166778.99910196
2610,115439.34079579795
2611,132210.46547359612
2612,159635.41386698463
2613,138791.61934971777
2614,131701.6090251658
2615,150273.49437339688
2616,143581.07914328028
2617,176791.57400097136
2618,196040.31878752256
2619,208097.0925709815
2620,181915.3410989029
2621,178122.35735358272
2622,180919.7975126126
2623,256667.906933679
2624,299053.5128044827
2625,310822.40840369876
2626,177482.68800043472
2627,163236.11212947132
2628,442670.105915937
2629,588911.233479371
2630,350100.8559854715
2631,453324.87054072064
2632,407307.02598386235
2633,322497.09357936407
2634,412495.9878832242
2635,158200.42675891085
2636,191944.0490951423
2637,177967.26305012638
2638,273353.0329273873
2639,185475.02129969242
2640,149289.24959133324
2641,107261.71581154803
2642,182047.64615721913
2643,93096.84029014852
2644,130865.8965031731
2645,105879.71337002006
2646,90060.86232871487
2647,95757.90294589249
2648,139311.9318825345
2649,151207.5209071271
2650,143259.28429333825
2651,142582.30765329814
2652,414923.1262894033
2653,265667.58906804974
2654,243956.16919399152
2655,403293.48617793765
2656,307034.54876298696
2657,354097.140352136
2658,293639.01837595727
2659,301802.96596334846
2660,345388.5830672203
2661,384911.1346982972
2662,369394.45575122593
2663,281286.3175153199
2664,289847.69976223033
2665,327215.34596318693
2666,308539.4489176671
2667,172687.65362300334
2668,182408.58220739634
2669,184967.98398593118
2670,283470.13430407137
2671,182506.04586182762
2672,205331.4741452738
2673,209635.07757678765
2674,198075.10159987945
2675,177301.129296695
2676,191627.82143456017
2677,187635.89672200783
2678,259705.34454992012
2679,278153.19794014015
2680,297452.5368940515
2681,417445.6166008558
2682,330540.03673312446
2683,489161.1502512231
2684,330255.17707481235
2685,340557.6560833703
2686,253165.08259152304
2687,310927.65206748864
2688,217913.29890545382
2689,203575.10572002459
2690,442237.68555405154
2691,186430.45755599075
2692,131670.15136231168
2693,192857.1489427345
2694,135684.90164087893
2695,190370.60685278324
2696,183413.8521432472
2697,177763.74109832157
2698,187150.59806901703
2699,190517.93272414574
2700,167823.4697169684
2701,154128.7347915686
2702,109365.00472401068
2703,122965.11576464004
2704,141872.10220615848
2705,120464.66716393174
2706,114590.20276925883
2707,124728.78582545
2708,134606.83554134992
2709,113342.69618648587
2710,131058.42212640044
2711,294589.6595039507
2712,387906.6648932635
2713,173974.41951099754
2714,152629.48445389772
2715,168099.10299212817
2716,155835.55761486103
2717,192679.80065071725
2718,235726.83292212288
2719,165043.0743122255
2720,174987.70955298824
2721,128705.30654918688
2722,148171.16017432327
2723,145791.28152276768
2724,129246.33265986081
2725,128722.94576317606
2726,148832.5210294819
2727,182691.83821813596
2728,162589.65522579782
2729,143570.88638964837
2730,151516.94997650303
2731,133183.21382811648
2732,125255.88128508172
2733,160612.27457986522
